index,source_id,source_origin_time,source_origin_uncertainty_sec,source_latitude_deg,source_latitude_uncertainty_km,source_longitude_deg,source_longitude_uncertainty_km,source_depth_km,source_depth_uncertainty_km,split,source_magnitude,source_magnitude_uncertainty,source_magnitude_type,source_magnitude_author,path_back_azimuth_deg,station_network_code,station_code,trace_channel,station_location_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_name,trace_sampling_rate_hz,trace_completeness,trace_has_spikes,trace_start_time,trace_S1_arrival_sample,trace_S1_status,trace_S1_polarity,trace_name_original,trace_P1_arrival_sample,trace_P1_status,trace_P1_polarity,trace_Pg_arrival_sample,trace_Pg_status,trace_Pg_polarity,trace_Sg_arrival_sample,trace_Sg_status,trace_Sg_polarity,trace_SmS_arrival_sample,trace_SmS_status,trace_SmS_polarity,trace_PmP_arrival_sample,trace_PmP_status,trace_PmP_polarity,trace_Pn_arrival_sample,trace_Pn_status,trace_Pn_polarity,trace_P_arrival_sample,trace_P_status,trace_P_polarity,trace_Sn_arrival_sample,trace_Sn_status,trace_Sn_polarity,trace_chunk,trace_component_order
28845,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,272.92402712,CH,SIMPL,HH,,46.23962,8.01958,1930.0,"bucket24$130,:3,:15069",120.0,1.0,False,2015-06-20T10:29:31.149967Z,,,,2015mawiuf_CH.SIMPL.,,,,7200.0,manual,negative,7868.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28846,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,59.3049072806,CH,SEMOS,HG,,46.06771,6.93499,1950.0,"bucket26$188,:3,:31223",250.0,1.0,False,2015-06-20T10:29:30.200000Z,,,,2015mawiuf_CH.SEMOS.,,,,14999.0,manual,positive,16222.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28847,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,263.509063668,CH,BIBA,HG,,46.30255,7.93038,660.0,"bucket26$189,:3,:30001",250.0,1.0,False,2015-06-20T10:29:30.036000Z,,,,2015mawiuf_CH.BIBA.,,,,15000.0,manual,positive,,,,,,,,,,,,,,,,,,,,ZNE
28848,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,265.053342227,CH,SVIT,HG,,46.289679,7.884962,651.9,"bucket26$190,:3,:30001",250.0,1.0,False,2015-06-20T10:29:29.504000Z,,,,2015mawiuf_CH.SVIT.,,,,14999.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
28849,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,264.809389405,CH,SVIO,HG,,46.2908,7.88033,650.0,"bucket26$191,:3,:30001",250.0,1.0,False,2015-06-20T10:29:29.408000Z,,,,2015mawiuf_CH.SVIO.,,,,14999.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
28850,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,68.7082588568,CH,SALAN,EH,,46.14415,6.97302,1881.3,"bucket24$131,:3,:14920",120.0,1.0,False,2015-06-20T10:29:29.185633Z,,,,2015mawiuf_CH.SALAN.,,,,7199.0,manual,positive,7719.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28851,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,104.538296901,CH,AIGLE,HH,,46.34176,6.95295,785.0,"bucket24$132,:3,:14401",120.0,1.0,False,2015-06-20T10:29:29.004933Z,,,,2015mawiuf_CH.AIGLE.,,,,7200.0,manual,negative,,,,,,,,,,,,,,,,,,,,ZNE
28852,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,282.600872007,CH,SGRA,HG,,46.193636,7.835612,1591.0,"bucket26$192,:3,:31025",250.0,1.0,False,2015-06-20T10:29:29.128000Z,,,,2015mawiuf_CH.SGRA.,,,,14999.0,manual,negative,16023.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28853,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,238.696254816,CH,LAUCH,HH,,46.41554,7.77166,2160.0,"bucket24$133,:3,:14904",120.0,1.0,False,2015-06-20T10:29:28.741600Z,,,,2015mawiuf_CH.LAUCH.,,,,7200.0,manual,positive,7703.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28854,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,286.773248464,CH,SNIB,HG,,46.177142,7.802367,1110.0,"bucket26$193,:3,:30939",250.0,1.0,False,2015-06-20T10:29:28.740000Z,,,,2015mawiuf_CH.SNIB.,,,,15000.0,manual,negative,15937.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28855,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,54.7361857948,CH,SMAO,HG,,46.09889,7.07477,473.0,"bucket26$194,:3,:30001",250.0,1.0,False,2015-06-20T10:29:28.372000Z,,,,2015mawiuf_CH.SMAO.,,,,15000.0,manual,positive,,,,,,,,,,,,,,,,,,,,ZNE
28856,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,230.650449646,CH,LKBD,EH,,46.38703,7.62714,1550.0,"bucket24$134,:3,:14743",120.0,1.0,False,2015-06-20T10:29:27.021633Z,,,,2015mawiuf_CH.LKBD.,,,,7199.0,manual,positive,7542.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28857,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,87.2861752008,CH,GRYON,EH,,46.25053,7.11106,1282.0,"bucket24$135,:3,:14758",120.0,1.0,False,2015-06-20T10:29:26.924967Z,,,,2015mawiuf_CH.GRYON.,,,,7200.0,manual,positive,7556.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28858,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,358.973130457,CH,DIX,HH,,46.081053,7.408391,2370.2,"bucket24$136,:3,:14704",120.0,1.0,True,2015-06-20T10:29:26.846600Z,,,,2015mawiuf_CH.DIX.,,,,7200.0,manual,positive,7502.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28859,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,290.435600497,CH,VANNI,HH,,46.21006,7.59678,1520.0,"bucket24$137,:3,:14672",120.0,1.0,False,2015-06-20T10:29:26.241633Z,,,,2015mawiuf_CH.VANNI.,,,,7199.0,manual,negative,7471.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28860,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,145.029691974,CH,SENIN,HH,,46.36335,7.29938,2019.6,"bucket24$138,:3,:14649",120.0,1.0,False,2015-06-20T10:29:25.679933Z,,,,2015mawiuf_CH.SENIN.,,,,7200.0,manual,negative,7448.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28861,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,248.662423544,CH,SIEB,HG,,46.29543,7.53507,551.0,"bucket26$195,:3,:30430",250.0,1.0,False,2015-06-20T10:29:25.300000Z,,,,2015mawiuf_CH.SIEB.,,,,15000.0,manual,positive,15429.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28862,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,49.8121562347,S,ESION,EH,,46.226879,7.347596,482.0,"bucket47$167,:3,:60703",500.0,1.0,False,2015-06-20T10:29:24.580000Z,,,,2015mawiuf_S.ESION.,,,,30000.0,manual,positive,30702.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28863,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,27.8731274758,CH,SIOO,HG,,46.2328,7.3832,495.0,"bucket26$196,:3,:30334",250.0,1.0,False,2015-06-20T10:29:24.468000Z,,,,2015mawiuf_CH.SIOO.,,,,15000.0,manual,positive,15333.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28864,2015mawiuf,2015-06-20T10:30:22.534321Z,,46.2597791,0.2846890801,7.40377251,0.2301788117,9.028320312,0.3259455337,train,3.094262617,0.3167393217,MLh,SED,197.971026203,CH,SAYF2,HG,,46.288025,7.416981,1025.3,"bucket26$197,:3,:30281",250.0,1.0,True,2015-06-20T10:29:24.472000Z,,,,2015mawiuf_CH.SAYF2.,,,,14999.0,manual,positive,15279.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28865,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,268.114937985,CH,BNALP,HH,,46.87034,8.4249,1549.0,"bucket24$139,:3,:14401",120.0,1.0,False,2015-06-16T21:51:50.179933Z,,,,2015lukbee_CH.BNALP.,,,,7200.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
28866,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,217.19972715,CH,ROTHE,HH,,47.47612,7.92093,681.0,"bucket23$763,:3,:24001",200.0,1.0,False,2015-06-16T21:51:49.195000Z,,,,2015lukbee_CH.ROTHE.,,,,12000.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
28867,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,303.410385612,CH,FIESA,HH,,46.43521,8.11051,2340.5,"bucket24$140,:3,:14401",120.0,1.0,False,2015-06-16T21:51:48.066600Z,,,,2015lukbee_CH.FIESA.,,,,7200.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
28868,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,277.42737724,CH,HASLI,HH,,46.75681,8.15117,1280.0,"bucket24$141,:3,:14401",120.0,1.0,False,2015-06-16T21:51:55.654933Z,,,,2015lukbee_CH.HASLI.,,,,,,,7200.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28869,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,213.399746221,CH,BALST,HH,,47.33599,7.69485,860.0,"bucket24$142,:3,:14401",120.0,1.0,False,2015-06-16T21:51:45.379933Z,,,,2015lukbee_CH.BALST.,,,,7199.0,manual,positive,,,,,,,,,,,,,,,,,,,,ZNE
28870,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,7.00511851923,CH,GRYON,EH,,46.25053,7.11106,1282.0,"bucket24$143,:3,:14401",120.0,1.0,False,2015-06-16T21:51:53.316667Z,,,,2015lukbee_CH.GRYON.,,,,,,,7200.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28871,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,317.929432819,CH,LAUCH,HH,,46.41554,7.77166,2160.0,"bucket24$144,:3,:14401",120.0,1.0,False,2015-06-16T21:51:44.958300Z,,,,2015lukbee_CH.LAUCH.,,,,7199.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
28872,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,180.994492839,CH,BOURR,HH,,47.39364,7.2301,846.8,"bucket24$145,:3,:15374",120.0,1.0,False,2015-06-16T21:51:44.724967Z,,,,2015lukbee_CH.BOURR.,,,,7200.0,manual,undecidable,8173.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28873,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,176.326967312,CH,MTI02,HH,,47.37927,7.16525,508.0,"bucket24$146,:3,:14401",120.0,1.0,False,2015-06-16T21:51:44.308333Z,,,,2015lukbee_CH.MTI02.,,,,7200.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
28874,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,20.0302770848,CH,AIGLE,HH,,46.34176,6.95295,785.0,"bucket24$147,:3,:15291",120.0,1.0,False,2015-06-16T21:51:43.546633Z,,,,2015lukbee_CH.AIGLE.,,,,7200.0,manual,undecidable,8090.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28875,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,100.98189958,CH,BRANT,HH,,46.93801,6.47298,1145.0,"bucket24$148,:3,:15343",120.0,1.0,False,2015-06-16T21:51:43.833300Z,,,,2015lukbee_CH.BRANT.,,,,7199.0,manual,undecidable,8142.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28876,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,353.107733375,CH,SENIN,HH,,46.36335,7.29938,2019.6,"bucket24$149,:3,:15200",120.0,1.0,False,2015-06-16T21:51:43.054900Z,,,,2015lukbee_CH.SENIN.,,,,7199.0,manual,undecidable,7999.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28877,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,301.626126082,CH,WIMIS,HH,,46.66488,7.62418,770.0,"bucket24$150,:3,:15027",120.0,1.0,False,2015-06-16T21:51:40.079967Z,,,,2015lukbee_CH.WIMIS.,,,,7199.0,manual,undecidable,7826.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28878,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,132.10326915,CH,SNES2,HG,,47.00001,6.95307,484.0,"bucket26$198,:3,:30001",250.0,1.0,False,2015-06-16T21:51:38.636000Z,,,,2015lukbee_CH.SNES2.,,,,15000.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
28879,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,213.070933932,CH,WOLEN,HH,BT,46.99777,7.3688,623.0,"bucket23$764,:3,:24713",200.0,0.333333333333,False,2015-06-16T21:51:37.770000Z,,,,2015lukbee_CH.WOLEN.BT,,,,12000.0,manual,positive,12711.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28880,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,70.2721911403,CH,TORNY,HH,,46.77363,6.95874,710.0,"bucket24$151,:3,:14802",120.0,1.0,False,2015-06-16T21:51:37.421667Z,,,,2015lukbee_CH.TORNY.,,,,7200.0,manual,positive,7601.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28881,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,102.646613954,CH,SCOU,HG,,46.854,7.1037,600.0,"bucket26$199,:3,:30001",250.0,1.0,False,2015-06-16T21:51:35.276000Z,,,,2015lukbee_CH.SCOU.,,,,15000.0,manual,negative,,,,,,,,,,,,,,,,,,,,ZNE
28882,2015lukbee,2015-06-16T21:52:33.220918Z,,46.83665156,0.319078685,7.216010107,0.3483149352,-0.6328125,0.5366049366,train,1.910195749,0.3100504688,MLh,SED,359.887621862,CH,STAF,HG,,46.8052,7.2161,650.0,"bucket26$200,:3,:30179",250.0,1.0,True,2015-06-16T21:51:34.284000Z,,,,2015lukbee_CH.STAF.,,,,15000.0,manual,positive,15178.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28883,2015ltxoys,2015-06-16T15:36:37.509289Z,,47.33397656,1.894669634,7.787092214,3.146536445,-0.8359375,5.271198669,train,1.97593512,0.1841785295,MLh,SED,285.298629692,CH,HAMIK,EH,BT,47.24508,8.27061,677.0,"bucket23$765,:3,:25089",200.0,0.333333333333,False,2015-06-16T15:35:44.791860Z,,,,2015ltxoys_CH.HAMIK.BT,,,,11999.0,manual,undecidable,13088.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28884,2015ltxoys,2015-06-16T15:36:37.509289Z,,47.33397656,1.894669634,7.787092214,3.146536445,-0.8359375,5.271198669,train,1.97593512,0.1841785295,MLh,SED,228.82822787,CH,SULZ,HH,,47.52753,8.11187,668.0,"bucket24$152,:3,:14401",120.0,1.0,False,2015-06-16T15:35:44.008333Z,,,,2015ltxoys_CH.SULZ.,,,,7199.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
28885,2015ltxoys,2015-06-16T15:36:37.509289Z,,47.33397656,1.894669634,7.787092214,3.146536445,-0.8359375,5.271198669,train,1.97593512,0.1841785295,MLh,SED,236.12409714,CH,EMMET,HH,,47.43757,8.01358,740.0,"bucket23$766,:3,:24001",200.0,1.0,False,2015-06-16T15:35:41.790000Z,,,,2015ltxoys_CH.EMMET.,,,,11999.0,manual,positive,,,,,,,,,,,,,,,,,,,,ZNE
28886,2015ltxoys,2015-06-16T15:36:37.509289Z,,47.33397656,1.894669634,7.787092214,3.146536445,-0.8359375,5.271198669,train,1.97593512,0.1841785295,MLh,SED,303.990953529,CH,DAGMA,HH,,47.230884,8.012475,560.0,"bucket23$767,:3,:24001",200.0,1.0,False,2015-06-16T15:35:41.695000Z,,,,2015ltxoys_CH.DAGMA.,,,,12000.0,manual,positive,,,,,,,,,,,,,,,,,,,,ZNE
28887,2015ltxoys,2015-06-16T15:36:37.509289Z,,47.33397656,1.894669634,7.787092214,3.146536445,-0.8359375,5.271198669,train,1.97593512,0.1841785295,MLh,SED,212.637271101,CH,ROTHE,HH,,47.47612,7.92093,681.0,"bucket23$768,:3,:24001",200.0,1.0,False,2015-06-16T15:35:41.640000Z,,,,2015ltxoys_CH.ROTHE.,,,,11999.0,manual,positive,,,,,,,,,,,,,,,,,,,,ZNE
28888,2015ltxoys,2015-06-16T15:36:37.509289Z,,47.33397656,1.894669634,7.787092214,3.146536445,-0.8359375,5.271198669,train,1.97593512,0.1841785295,MLh,SED,91.8051448714,CH,BALST,HH,,47.33599,7.69485,860.0,"bucket24$153,:3,:14401",120.0,1.0,False,2015-06-16T15:35:39.088233Z,,,,2015ltxoys_CH.BALST.,,,,7200.0,manual,positive,,,,,,,,,,,,,,,,,,,,ZNE
28889,2015ltrtuq,2015-06-16T12:40:54.723612Z,,46.83849199,0.3705867017,7.214411045,0.3978493116,-0.6455078125,0.4784431431,train,1.78870491,0.2860942837,MLh,SED,221.934948074,CH,SULZ,HH,,47.52753,8.11187,668.0,"bucket24$154,:3,:14401",120.0,1.0,False,2015-06-16T12:40:12.991600Z,,,,2015ltrtuq_CH.SULZ.,,,,7200.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
28890,2015ltrtuq,2015-06-16T12:40:54.723612Z,,46.83849199,0.3705867017,7.214411045,0.3978493116,-0.6455078125,0.4784431431,train,1.78870491,0.2860942837,MLh,SED,317.437689473,CH,SIMPL,HH,,46.23962,8.01958,1930.0,"bucket24$155,:3,:14401",120.0,1.0,False,2015-06-16T12:40:10.924933Z,,,,2015ltrtuq_CH.SIMPL.,,,,7200.0,manual,positive,,,,,,,,,,,,,,,,,,,,ZNE
28891,2015ltrtuq,2015-06-16T12:40:54.723612Z,,46.83849199,0.3705867017,7.214411045,0.3978493116,-0.6455078125,0.4784431431,train,1.78870491,0.2860942837,MLh,SED,217.341623134,CH,ROTHE,HH,,47.47612,7.92093,681.0,"bucket23$769,:3,:24001",200.0,1.0,False,2015-06-16T12:40:10.665000Z,,,,2015ltrtuq_CH.ROTHE.,,,,12000.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
28892,2015ltrtuq,2015-06-16T12:40:54.723612Z,,46.83849199,0.3705867017,7.214411045,0.3978493116,-0.6455078125,0.4784431431,train,1.78870491,0.2860942837,MLh,SED,303.484521305,CH,FIESA,HH,,46.43521,8.11051,2340.5,"bucket24$156,:3,:14401",120.0,1.0,False,2015-06-16T12:40:09.499967Z,,,,2015ltrtuq_CH.FIESA.,,,,7199.0,manual,positive,,,,,,,,,,,,,,,,,,,,ZNE
28893,2015ltrtuq,2015-06-16T12:40:54.723612Z,,46.83849199,0.3705867017,7.214411045,0.3978493116,-0.6455078125,0.4784431431,train,1.78870491,0.2860942837,MLh,SED,213.584660528,CH,BALST,HH,,47.33599,7.69485,860.0,"bucket24$157,:3,:14401",120.0,1.0,False,2015-06-16T12:40:06.854900Z,,,,2015ltrtuq_CH.BALST.,,,,7200.0,manual,positive,,,,,,,,,,,,,,,,,,,,ZNE
28894,2015ltrtuq,2015-06-16T12:40:54.723612Z,,46.83849199,0.3705867017,7.214411045,0.3978493116,-0.6455078125,0.4784431431,train,1.78870491,0.2860942837,MLh,SED,317.972912148,CH,LAUCH,HH,,46.41554,7.77166,2160.0,"bucket24$158,:3,:14401",120.0,1.0,False,2015-06-16T12:40:06.433267Z,,,,2015ltrtuq_CH.LAUCH.,,,,7199.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
28895,2015ltrtuq,2015-06-16T12:40:54.723612Z,,46.83849199,0.3705867017,7.214411045,0.3978493116,-0.6455078125,0.4784431431,train,1.78870491,0.2860942837,MLh,SED,100.806664804,CH,BRANT,HH,,46.93801,6.47298,1145.0,"bucket24$159,:3,:15340",120.0,1.0,False,2015-06-16T12:40:05.283267Z,,,,2015ltrtuq_CH.BRANT.,,,,7200.0,manual,undecidable,8139.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28896,2015ltrtuq,2015-06-16T12:40:54.723612Z,,46.83849199,0.3705867017,7.214411045,0.3978493116,-0.6455078125,0.4784431431,train,1.78870491,0.2860942837,MLh,SED,353.004031387,CH,SENIN,HH,,46.36335,7.29938,2019.6,"bucket24$160,:3,:15222",120.0,1.0,False,2015-06-16T12:40:04.429933Z,,,,2015ltrtuq_CH.SENIN.,,,,7200.0,manual,undecidable,8021.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28897,2015ltrtuq,2015-06-16T12:40:54.723612Z,,46.83849199,0.3705867017,7.214411045,0.3978493116,-0.6455078125,0.4784431431,train,1.78870491,0.2860942837,MLh,SED,301.799574835,CH,WIMIS,HH,,46.66488,7.62418,770.0,"bucket24$161,:3,:14401",120.0,1.0,False,2015-06-16T12:40:06.746633Z,,,,2015ltrtuq_CH.WIMIS.,,,,,,,7200.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28898,2015ltrtuq,2015-06-16T12:40:54.723612Z,,46.83849199,0.3705867017,7.214411045,0.3978493116,-0.6455078125,0.4784431431,train,1.78870491,0.2860942837,MLh,SED,213.646863329,CH,WOLEN,HH,BT,46.99777,7.3688,623.0,"bucket23$770,:3,:24698",200.0,0.333333333333,False,2015-06-16T12:39:59.305000Z,,,,2015ltrtuq_CH.WOLEN.BT,,,,12000.0,manual,positive,12697.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28899,2015ltrtuq,2015-06-16T12:40:54.723612Z,,46.83849199,0.3705867017,7.214411045,0.3978493116,-0.6455078125,0.4784431431,train,1.78870491,0.2860942837,MLh,SED,69.6288169533,CH,TORNY,HH,,46.77363,6.95874,710.0,"bucket24$162,:3,:14797",120.0,1.0,False,2015-06-16T12:39:58.921633Z,,,,2015ltrtuq_CH.TORNY.,,,,7200.0,manual,positive,7595.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28900,2015ltrtuq,2015-06-16T12:40:54.723612Z,,46.83849199,0.3705867017,7.214411045,0.3978493116,-0.6455078125,0.4784431431,train,1.78870491,0.2860942837,MLh,SED,101.49848397,CH,SCOU,HG,,46.854,7.1037,600.0,"bucket26$201,:3,:30001",250.0,1.0,False,2015-06-16T12:39:56.736000Z,,,,2015ltrtuq_CH.SCOU.,,,,14999.0,manual,negative,,,,,,,,,,,,,,,,,,,,ZNE
28901,2015ltrtuq,2015-06-16T12:40:54.723612Z,,46.83849199,0.3705867017,7.214411045,0.3978493116,-0.6455078125,0.4784431431,train,1.78870491,0.2860942837,MLh,SED,358.006176919,CH,STAF,HG,,46.8052,7.2161,650.0,"bucket26$202,:3,:30179",250.0,1.0,True,2015-06-16T12:39:55.724000Z,,,,2015ltrtuq_CH.STAF.,,,,15000.0,manual,negative,15178.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
28902,2015lrvqif,2015-06-15T12:28:38.637610Z,,47.95890469,3.851928537,8.895244722,3.355235732,-0.6328125,3.158829289,train,1.730409384,0.2397801455,MLh,SED,60.0682048908,CH,METMA,HH,,47.71217,8.25262,671.0,"bucket23$771,:3,:24001",200.0,1.0,False,2015-06-15T12:27:55.905000Z,,,,2015lrvqif_CH.METMA.,,,,,,,11999.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
